EventID,Timestamp,Source,EmployeeID,EventType,ThreatLevel,DetectedBy,BlockchainHash,AIClassification,ResponseAction,PolicyVersion,EventDetails
50905,2025-03-24 17:03:53,User,1222,Password Reset,Critical,AI,ddea97be79c0d18cbd8d4c7c3f55101a3bc3d90b19bba3ee8f5c50fa57a649f4,Suspicious,Escalated,v3.9.16,"{""details"": ""Event Password Reset for user 1222 at 2025-03-24 17:03:53""}"
50906,2025-06-04 17:03:53,Endpoint,1284,Configuration Change,Info,AI,149b2e42a15c8cc3481211b31965d89280ea6c92d2b5228f7f6940de79d59ce9,Confirmed Threat,Ignored,v1.7.2,"{""details"": ""Event Configuration Change for user 1284 at 2025-06-04 17:03:53""}"
50907,2025-04-12 17:03:53,Cloud,1183,Data Download,Info,AI,5d34f168a572e3b49915d79fa4a7538b00a9ae539faca947bede512afed0ac17,Benign,Alert,v1.9.14,"{""details"": ""Event Data Download for user 1183 at 2025-04-12 17:03:53""}"
50908,2025-05-18 17:03:53,Endpoint,1141,Malware Alert,Info,AI,88b55a95b6beae615e5056a66ae36aa2282aa525d3ee8857aca2d325c775b461,Suspicious,Ignored,v3.8.15,"{""details"": ""Event Malware Alert for user 1141 at 2025-05-18 17:03:53""}"
50909,2025-05-23 17:03:53,Cloud,1197,User Creation,Info,AI,eadf071a173a318fc0f1fa44207a42e4af405adea9e257fe8dc8152ad19ecf88,Suspicious,Alert,v1.5.16,"{""details"": ""Event User Creation for user 1197 at 2025-05-23 17:03:53""}"
50910,2024-07-27 17:03:53,System,1296,Policy Change,Warning,AI,67a8183387cbdb1ab808cdef2edbd59b8596ac3622e444fe9e8ec3af697b842a,Confirmed Threat,Blocked,v2.2.20,"{""details"": ""Event Policy Change for user 1296 at 2024-07-27 17:03:53""}"
50911,2025-06-29 17:03:53,Endpoint,1122,Access Revoked,Info,Human,84912b121fcda1df184660b09c7908eb7869b0e0ccff847241260de55ab01041,Suspicious,Ignored,v2.9.10,"{""details"": ""Event Access Revoked for user 1122 at 2025-06-29 17:03:53""}"
50912,2024-07-23 17:03:53,Endpoint,1234,Password Reset,Info,Human,9198229e847d1a972ebfa427a1bf0d97e5148bd0c5eb0f6431ac3ce69e5af673,Confirmed Threat,Alert,v3.5.11,"{""details"": ""Event Password Reset for user 1234 at 2024-07-23 17:03:53""}"
50913,2025-04-02 17:03:53,Cloud,1138,Unauthorized Access,Info,AI,707e5af199748a3325120e7a539f1726529d0c735a784caafe65940c6a2e0374,Benign,Alert,v2.9.9,"{""details"": ""Event Unauthorized Access for user 1138 at 2025-04-02 17:03:53""}"
50914,2025-05-28 17:03:53,Cloud,1096,Configuration Change,Critical,AI,cd70209e10b3aee4a6fdb413f6e31cdb3cd5a7788b3566bdb2bd11830a62e488,Confirmed Threat,Escalated,v2.3.6,"{""details"": ""Event Configuration Change for user 1096 at 2025-05-28 17:03:53""}"
50915,2024-12-29 17:03:53,Endpoint,1280,Password Reset,Info,AI,689b9b657946e35314fba5fefc25d7d6a9913f41da020b92e8ba1b448465a944,Confirmed Threat,Escalated,v1.8.10,"{""details"": ""Event Password Reset for user 1280 at 2024-12-29 17:03:53""}"
50916,2025-01-23 17:03:53,User,1248,Data Download,Info,AI,76c5835c6ab6e62a5d4610f7d066389747e9f6bdfc4b84708fd23ee5da6bd979,Suspicious,Alert,v3.3.10,"{""details"": ""Event Data Download for user 1248 at 2025-01-23 17:03:53""}"
50917,2024-08-29 17:03:53,User,1272,Password Reset,Info,Agentic AI,f4541e1321ecab8191c7aa545fdcd9f77bd303a473e93484b442353abf6dd32d,Confirmed Threat,Blocked,v3.6.11,"{""details"": ""Event Password Reset for user 1272 at 2024-08-29 17:03:53""}"
50918,2025-03-30 17:03:53,System,1188,Login,Info,AI,ca0fa721d4e843cfc7f74b9e4e13d1da04e4975a3ee6a62657254bcd21f09d75,Confirmed Threat,Escalated,v1.9.10,"{""details"": ""Event Login for user 1188 at 2025-03-30 17:03:53""}"
50919,2024-11-18 17:03:53,User,1250,Configuration Change,Info,Human,d889933a14fbe2cefab3acf65503eb63ad27740df287a2ccb0fc6a299529b01c,Confirmed Threat,Blocked,v3.8.18,"{""details"": ""Event Configuration Change for user 1250 at 2024-11-18 17:03:53""}"
50920,2025-05-10 17:03:53,System,1039,Logout,Info,Human,d74fb73374a65fec0d1db525da9c0885a23099411e1f5cdc3e3202a0030fbe30,Confirmed Threat,Escalated,v3.3.8,"{""details"": ""Event Logout for user 1039 at 2025-05-10 17:03:53""}"
50921,2024-10-23 17:03:53,User,1020,Logout,Info,Human,a0b9dc20a9db84ac47d308a3b36ceb6988a5ff3d12a28428cdcc1b7f5168c05d,Suspicious,Ignored,v1.5.10,"{""details"": ""Event Logout for user 1020 at 2024-10-23 17:03:53""}"
50922,2024-10-04 17:03:53,Cloud,1104,Logout,Info,Agentic AI,7507eeec0399edb418a5b38da0d6b3fb858ca69ff486aefd566ccd93466afee9,Suspicious,Ignored,v3.8.3,"{""details"": ""Event Logout for user 1104 at 2024-10-04 17:03:53""}"
50923,2024-12-17 17:03:53,System,1122,Malware Alert,Info,Agentic AI,d26255227df38bc79637830a498ade5af355b93a2b53aa0653d7c9a44aa6fb09,Suspicious,Alert,v3.1.9,"{""details"": ""Event Malware Alert for user 1122 at 2024-12-17 17:03:53""}"
50924,2024-10-06 17:03:53,User,1045,Login,Info,AI,da37fb6e0f594656b297f502cf3a9fb8b2eb3a5f12978f37273a2fdd7efee128,Benign,Ignored,v3.0.19,"{""details"": ""Event Login for user 1045 at 2024-10-06 17:03:53""}"
50925,2024-11-24 17:03:53,Endpoint,1068,Phishing Email,Info,AI,b9c4edcba9af870c73bf498155242863deed4f84fa18f52ce42da138a0a321e1,Confirmed Threat,Escalated,v2.2.4,"{""details"": ""Event Phishing Email for user 1068 at 2024-11-24 17:03:53""}"
50926,2025-02-06 17:03:53,System,1170,User Creation,Info,AI,ee104ca5b284547bc2d2028ec4bf928c007c7885e4a6a8b2f63cca39f16fad86,Confirmed Threat,Ignored,v2.8.14,"{""details"": ""Event User Creation for user 1170 at 2025-02-06 17:03:53""}"
50927,2024-09-16 17:03:53,Cloud,1144,Unauthorized Access,Info,AI,7d4728b38b899093f41244018c970f87e48ddbb2f8cd5a1b26e3af823015fdf1,Suspicious,Escalated,v3.5.18,"{""details"": ""Event Unauthorized Access for user 1144 at 2024-09-16 17:03:53""}"
50928,2025-05-18 17:03:53,User,1217,Access Revoked,Info,AI,5cc51454329d6f21893f3c02e37106802fecde629a130a4d539dfddc75c5ca66,Suspicious,Blocked,v1.6.10,"{""details"": ""Event Access Revoked for user 1217 at 2025-05-18 17:03:53""}"
50929,2024-07-28 17:03:53,Endpoint,1014,Data Download,Info,Agentic AI,5f3b56b52936ea0212fe1503eae4e2417c0436fe5dfa95f10bbd55a2af7c717e,Suspicious,Alert,v3.3.2,"{""details"": ""Event Data Download for user 1014 at 2024-07-28 17:03:53""}"
50930,2024-12-21 17:03:53,Endpoint,1122,Data Download,Warning,Human,e5515acb78747a0d88536784811ddb99ee9de1bd0a186d24caf92deae4828c59,Benign,Escalated,v2.7.1,"{""details"": ""Event Data Download for user 1122 at 2024-12-21 17:03:53""}"
50931,2025-04-18 17:03:53,System,1268,Policy Change,Warning,AI,a814b7c3e082c250117eca1289ba1a167cb42e0c2d2c1a078b3b5ed84cf480fb,Suspicious,Escalated,v2.8.16,"{""details"": ""Event Policy Change for user 1268 at 2025-04-18 17:03:53""}"
50932,2024-09-19 17:03:53,System,1197,Malware Alert,Info,Agentic AI,8e6c15d7646d36c0cbfb89f93bbdfd01d6adef43ac8245f9a477122d81e79905,Benign,Ignored,v2.7.9,"{""details"": ""Event Malware Alert for user 1197 at 2024-09-19 17:03:53""}"
50933,2024-09-12 17:03:53,Endpoint,1212,Data Download,Info,AI,57ca7feab34abf4603be689a38bd05567733110b177608b577ccac3e99641e12,Confirmed Threat,Alert,v2.4.6,"{""details"": ""Event Data Download for user 1212 at 2024-09-12 17:03:53""}"
50934,2024-10-04 17:03:53,Cloud,1036,User Creation,Warning,Agentic AI,0914301beb44c39b94cafb73660f0b6c4a5a1e4c91f47cf5fbd7331fd739bb6a,Benign,Alert,v1.1.4,"{""details"": ""Event User Creation for user 1036 at 2024-10-04 17:03:53""}"
50935,2025-06-03 17:03:53,Cloud,1103,Password Reset,Info,AI,954c67f6e909a05edd719619b1140b47fc015047397fb0391f25a41853556516,Benign,Blocked,v2.0.2,"{""details"": ""Event Password Reset for user 1103 at 2025-06-03 17:03:53""}"
50936,2024-11-19 17:03:53,System,1267,Policy Change,Info,AI,bc4f1c2f22290f27e71284f11d5d9fb3b74cac36f9c07cf4ce48ba8c760bb8ea,Confirmed Threat,Ignored,v2.0.17,"{""details"": ""Event Policy Change for user 1267 at 2024-11-19 17:03:53""}"
50937,2025-03-30 17:03:53,System,1085,Phishing Email,Warning,AI,b6efaff52246c3d6bc356635dbf8929bfdd0b84596c83e52ba5398cfc6cc5971,Benign,Alert,v2.7.14,"{""details"": ""Event Phishing Email for user 1085 at 2025-03-30 17:03:53""}"
50938,2025-04-21 17:03:53,User,1165,Unauthorized Access,Info,AI,805ec23c1fde3994d1909b2c16953b176285c38169dd9386b301a3cf3dd81ba8,Suspicious,Alert,v3.0.10,"{""details"": ""Event Unauthorized Access for user 1165 at 2025-04-21 17:03:53""}"
50939,2025-03-26 17:03:53,Endpoint,1073,Password Reset,Warning,Agentic AI,c6aa359bea4bfd935644489d0cfc633440e9d43393d5f390b07996d6f19749ef,Confirmed Threat,Ignored,v2.8.7,"{""details"": ""Event Password Reset for user 1073 at 2025-03-26 17:03:53""}"
50940,2025-04-15 17:03:53,Endpoint,1053,Malware Alert,Warning,Agentic AI,741753da88a76127587d331ce58b0f79d57fea5e763d5cc723d798cec2890b7f,Benign,Ignored,v1.1.14,"{""details"": ""Event Malware Alert for user 1053 at 2025-04-15 17:03:53""}"
50941,2024-10-27 17:03:53,System,1111,Policy Change,Critical,AI,434c1da8fad27c581bd758db62a5b46e97eb5a18d33b5358326a75459be3d2de,Benign,Blocked,v2.2.5,"{""details"": ""Event Policy Change for user 1111 at 2024-10-27 17:03:53""}"
50942,2025-02-03 17:03:53,Cloud,1080,Password Reset,Warning,Agentic AI,ea03228d7ef0d8aa45354cc84014a89a37b904d06ca81765c9d9356bb30f887c,Confirmed Threat,Ignored,v2.9.2,"{""details"": ""Event Password Reset for user 1080 at 2025-02-03 17:03:53""}"
50943,2024-11-06 17:03:53,Cloud,1156,Policy Change,Warning,AI,4e5326e247ca7bd812ad53d2463a8b9c669ba633444fec9e741b4f9f342d119e,Suspicious,Alert,v3.8.6,"{""details"": ""Event Policy Change for user 1156 at 2024-11-06 17:03:53""}"
50944,2024-11-21 17:03:53,User,1164,User Creation,Info,AI,615029df39167349183d62089b26b4e09a4cebafdfeffd71fbcdf6e29655746d,Confirmed Threat,Ignored,v3.7.7,"{""details"": ""Event User Creation for user 1164 at 2024-11-21 17:03:53""}"
50945,2024-11-11 17:03:53,User,1083,Malware Alert,Critical,AI,9a7386710edd26f6271163a90f7c0fde25fed1b14284a3796fe465eceda66c60,Suspicious,Escalated,v3.7.19,"{""details"": ""Event Malware Alert for user 1083 at 2024-11-11 17:03:53""}"
50946,2025-05-13 17:03:53,System,1060,Data Download,Warning,Agentic AI,fb463f1b7463cde313ea54dbe615acf56cb22134df13662e59af68fb634b72c1,Suspicious,Blocked,v1.9.5,"{""details"": ""Event Data Download for user 1060 at 2025-05-13 17:03:53""}"
50947,2024-08-05 17:03:53,Cloud,1226,Logout,Info,AI,284dd82061be866a27cea7f82fd7a96780c3bbc2fffa0a21cdafbd822aaad019,Confirmed Threat,Ignored,v3.7.3,"{""details"": ""Event Logout for user 1226 at 2024-08-05 17:03:53""}"
50948,2024-09-16 17:03:53,User,1110,Phishing Email,Info,AI,911bd0804aeb0557665162f4da231d91deb37ce634d9f25edac4678b58f2550f,Confirmed Threat,Alert,v1.2.0,"{""details"": ""Event Phishing Email for user 1110 at 2024-09-16 17:03:53""}"
50949,2025-01-27 17:03:53,User,1051,Data Download,Warning,Agentic AI,32083af6045317bb2848b5b9d3ee3dac97f68c0cca9f1f7d4b888b6539424a68,Benign,Alert,v1.0.1,"{""details"": ""Event Data Download for user 1051 at 2025-01-27 17:03:53""}"
50950,2025-05-14 17:03:53,System,1136,User Creation,Warning,AI,f3c453162c02b8e3a7ee32a034ffdd4c9d3c0624227ffe410b25f0a5f25de487,Suspicious,Ignored,v2.3.11,"{""details"": ""Event User Creation for user 1136 at 2025-05-14 17:03:53""}"
50951,2024-11-06 17:03:53,Cloud,1264,Access Revoked,Info,AI,a4de3b75de220fa34d57cae005738900e5a7721ba92b54144b34f31b29eccc9d,Benign,Blocked,v1.0.8,"{""details"": ""Event Access Revoked for user 1264 at 2024-11-06 17:03:53""}"
50952,2025-06-03 17:03:53,System,1155,Policy Change,Info,AI,61bdf2b029e4b6d7970e0c61357e98f0b9c363c4660f88ebc672ae778ed856e6,Confirmed Threat,Escalated,v1.7.2,"{""details"": ""Event Policy Change for user 1155 at 2025-06-03 17:03:53""}"
50953,2025-04-26 17:03:53,Cloud,1178,Data Download,Warning,Agentic AI,ee25eb116b9e388f4cf9e976ca8d8bcd1ffbaead960cca58908da5cfce8de058,Benign,Alert,v3.9.5,"{""details"": ""Event Data Download for user 1178 at 2025-04-26 17:03:53""}"
50954,2024-08-24 17:03:53,Endpoint,1179,Configuration Change,Info,AI,0d662ab7019aba4a8d752fb6c06928e2a4e7ddbd82f4afcf36ee23bd2ccf8a94,Confirmed Threat,Alert,v1.9.6,"{""details"": ""Event Configuration Change for user 1179 at 2024-08-24 17:03:53""}"
50955,2025-03-05 17:03:53,System,1003,Password Reset,Info,AI,80f0241cc5d69a6136494788878ef349339e7799e7b40ea0b3c30809ce864cbc,Suspicious,Blocked,v3.1.4,"{""details"": ""Event Password Reset for user 1003 at 2025-03-05 17:03:53""}"
50956,2024-09-23 17:03:53,Cloud,1204,Login,Info,Human,8dc3af7fc256f3114e72b575b2066142ef135171f35b7d3e3783fc6ac68765dd,Confirmed Threat,Ignored,v2.7.4,"{""details"": ""Event Login for user 1204 at 2024-09-23 17:03:53""}"
50957,2024-09-05 17:03:53,Endpoint,1028,Logout,Info,AI,46d020934826f46f2fc687bea9bdfe24153c5014d5f6ff16cc5b2754d7faceb3,Benign,Alert,v1.1.19,"{""details"": ""Event Logout for user 1028 at 2024-09-05 17:03:53""}"
50958,2024-12-30 17:03:53,Cloud,1017,Phishing Email,Info,Agentic AI,f220deae696604c2151bec1552e677d86fdd3b87f421b2f3d496ae8b2d90dc76,Suspicious,Alert,v1.9.6,"{""details"": ""Event Phishing Email for user 1017 at 2024-12-30 17:03:53""}"
50959,2025-02-13 17:03:53,Cloud,1019,Unauthorized Access,Info,AI,c144a1f57831bf648b4f36ab45c8e495bc979963cffe27a1d169dbcab71009d2,Benign,Alert,v2.4.16,"{""details"": ""Event Unauthorized Access for user 1019 at 2025-02-13 17:03:53""}"
50960,2024-10-06 17:03:53,User,1054,Data Download,Info,AI,b17ee01eb6c19810da20ea16669b67b2dc8bdc4f2efd9e155a8d60f30ea92e7e,Confirmed Threat,Ignored,v3.8.4,"{""details"": ""Event Data Download for user 1054 at 2024-10-06 17:03:53""}"
50961,2024-09-14 17:03:53,User,1173,Login,Info,AI,247001e262007d9e6c9b5682014c48dd95e2fe51f2d0d57de1664659af2a85aa,Benign,Blocked,v3.3.11,"{""details"": ""Event Login for user 1173 at 2024-09-14 17:03:53""}"
50962,2025-06-08 17:03:53,Endpoint,1180,Malware Alert,Info,Agentic AI,a8a30a689feadcdfc95312f5c6a780a51a09aa22d84a9de82241144315db255d,Confirmed Threat,Escalated,v1.9.15,"{""details"": ""Event Malware Alert for user 1180 at 2025-06-08 17:03:53""}"
50963,2025-02-25 17:03:53,Cloud,1009,Logout,Info,AI,bc42b124ce3df742c4e7bc07a4530fa68e7524bb63b4a39330b7c2594189cbd7,Suspicious,Escalated,v3.5.17,"{""details"": ""Event Logout for user 1009 at 2025-02-25 17:03:53""}"
50964,2024-09-12 17:03:53,User,1188,Malware Alert,Info,Human,d72c880f9428d537a12d3038dfaa1b5a0607b0ea521d973a6a030210fa9db775,Benign,Alert,v1.2.15,"{""details"": ""Event Malware Alert for user 1188 at 2024-09-12 17:03:53""}"
50965,2025-01-09 17:03:53,Endpoint,1028,Malware Alert,Info,AI,5de9f225a3d5544b47274a0629d61859e018257fbd265cfe6b71f2882ffca88a,Confirmed Threat,Ignored,v2.0.5,"{""details"": ""Event Malware Alert for user 1028 at 2025-01-09 17:03:53""}"
50966,2025-02-13 17:03:53,Endpoint,1032,Phishing Email,Info,AI,60e0a4369e4707cffa53418e5c52d3e68d99471fcbe0d298b495b09daa0bf064,Suspicious,Alert,v1.2.9,"{""details"": ""Event Phishing Email for user 1032 at 2025-02-13 17:03:53""}"
50967,2024-12-30 17:03:53,Endpoint,1272,Configuration Change,Info,Agentic AI,3307d91aa145c3ded6272c8333996a81836a0edeabfd0fd922b0b194180eef8e,Benign,Blocked,v1.4.1,"{""details"": ""Event Configuration Change for user 1272 at 2024-12-30 17:03:53""}"
50968,2024-07-16 17:03:53,Endpoint,1128,Login,Info,Agentic AI,bfcd9f7921408b3bcc9404f9754cc9d4e3ba03b265601f711856a9e7f0d8ba22,Suspicious,Ignored,v3.7.11,"{""details"": ""Event Login for user 1128 at 2024-07-16 17:03:53""}"
50969,2025-01-13 17:03:53,Endpoint,1217,Unauthorized Access,Info,AI,0dda6f10d1bfa61983d74d372d1001f1cdd5d673f4cf36d031d71ce48d46566e,Suspicious,Escalated,v2.6.5,"{""details"": ""Event Unauthorized Access for user 1217 at 2025-01-13 17:03:53""}"
50970,2024-08-31 17:03:53,System,1127,Unauthorized Access,Info,Agentic AI,bfb6fad258ae95b7bb22cf42d44a222d10a7666f91c68cf2c9ce1e604ac0bb05,Suspicious,Ignored,v1.1.1,"{""details"": ""Event Unauthorized Access for user 1127 at 2024-08-31 17:03:53""}"
50971,2025-03-28 17:03:53,Endpoint,1285,Login,Info,AI,7a3908a84095e658bc772cf116569b98e84f431f6707b616406c52436b25365f,Confirmed Threat,Ignored,v3.3.3,"{""details"": ""Event Login for user 1285 at 2025-03-28 17:03:53""}"
50972,2024-08-23 17:03:53,User,1231,Malware Alert,Info,AI,c2f4015388a98a57936b61feaab91535ec5a339953747a811e457af20ddab49a,Benign,Blocked,v3.1.11,"{""details"": ""Event Malware Alert for user 1231 at 2024-08-23 17:03:53""}"
50973,2025-05-07 17:03:53,Cloud,1230,Logout,Info,Agentic AI,46faeba4b360e088865a4592d51fc29ef03e1c122d22fcc4644073f64bd38709,Suspicious,Blocked,v2.1.6,"{""details"": ""Event Logout for user 1230 at 2025-05-07 17:03:53""}"
50974,2025-02-24 17:03:53,System,1261,Login,Info,Human,68cf772efd8fdf10ad7ccc72e9f85d5e60166f1b6fcd4aaa1ebbd63001ac338b,Confirmed Threat,Alert,v2.1.1,"{""details"": ""Event Login for user 1261 at 2025-02-24 17:03:53""}"
50975,2025-03-16 17:03:53,User,1148,Access Revoked,Info,Agentic AI,d2d8cc7e209cf68c102e221dd7c097e7352120e9b22852c1f05741a6a8084119,Benign,Blocked,v3.3.0,"{""details"": ""Event Access Revoked for user 1148 at 2025-03-16 17:03:53""}"
50976,2024-10-09 17:03:53,System,1009,Password Reset,Info,Agentic AI,9e04e7dfe3d343e34d6011799407a37aba2603493fcebb3beeeb3471840fb7a7,Confirmed Threat,Escalated,v2.6.13,"{""details"": ""Event Password Reset for user 1009 at 2024-10-09 17:03:53""}"
50977,2024-10-20 17:03:53,Endpoint,1130,Phishing Email,Info,Human,7f6db374dabe5ff54dde6b87befe3cae28f1ca9e99569fb9fda668e1a8013d40,Benign,Alert,v3.6.5,"{""details"": ""Event Phishing Email for user 1130 at 2024-10-20 17:03:53""}"
50978,2025-01-25 17:03:53,System,1226,Unauthorized Access,Info,Human,ca0bf084a2da13b6d86d02888ae0c47b41e21bc426ae5102cbcaa0ecd239229f,Suspicious,Blocked,v3.3.4,"{""details"": ""Event Unauthorized Access for user 1226 at 2025-01-25 17:03:53""}"
50979,2024-08-06 17:03:53,Endpoint,1244,Login,Critical,AI,5594ec3d41a5cdad0b6105d98faf25d4f405a96eb1873568b16dd7538392adc9,Suspicious,Blocked,v2.5.20,"{""details"": ""Event Login for user 1244 at 2024-08-06 17:03:53""}"
50980,2024-08-02 17:03:53,Endpoint,1013,Logout,Info,AI,8ba25f27ca7ba89a967bcc4a69ac99bc777836a5631772b22dba7224759e294d,Suspicious,Blocked,v2.0.0,"{""details"": ""Event Logout for user 1013 at 2024-08-02 17:03:53""}"
50981,2025-04-12 17:03:53,Cloud,1135,Password Reset,Warning,AI,1b62a4da8688fe61246615483ea3e8991e1264696091dda61709f654664bce9f,Confirmed Threat,Escalated,v3.0.10,"{""details"": ""Event Password Reset for user 1135 at 2025-04-12 17:03:53""}"
50982,2024-12-17 17:03:53,Endpoint,1128,Configuration Change,Warning,Human,51362e1e74366cb04d06ee02fd95001bd616da5a3e94fdca8051cf3584b200ee,Confirmed Threat,Blocked,v3.4.20,"{""details"": ""Event Configuration Change for user 1128 at 2024-12-17 17:03:53""}"
50983,2025-05-31 17:03:53,System,1255,Malware Alert,Info,Human,6fdf73695e95a82f871d505b77ba644f9c3bf901a0325f5ae75cb00cf6fc2147,Suspicious,Ignored,v3.1.13,"{""details"": ""Event Malware Alert for user 1255 at 2025-05-31 17:03:53""}"
50984,2024-08-29 17:03:53,User,1196,Password Reset,Info,AI,95b964bcb3ac960c9f8074adb737ef7cf2c24addeea4c6fb50f12b34aea950d6,Benign,Alert,v1.7.9,"{""details"": ""Event Password Reset for user 1196 at 2024-08-29 17:03:53""}"
50985,2025-04-26 17:03:53,System,1026,Phishing Email,Info,AI,b8bbe63a942e1303f7aaa600544af01bd6c9e8ec00933ef03f1e33806efb4aba,Benign,Escalated,v2.2.6,"{""details"": ""Event Phishing Email for user 1026 at 2025-04-26 17:03:53""}"
50986,2025-05-02 17:03:53,User,1264,Configuration Change,Info,Human,6b19ebf722e496d1ed3964482a7efd74400e9e5bdfcab96a086a2d2a1b1508eb,Confirmed Threat,Ignored,v1.1.8,"{""details"": ""Event Configuration Change for user 1264 at 2025-05-02 17:03:53""}"
50987,2024-07-21 17:03:53,Cloud,1085,Malware Alert,Info,Human,26968e20858da3f5ad750321496d4495176985688cdef61ca8f42f1fd7d462e9,Suspicious,Alert,v1.1.13,"{""details"": ""Event Malware Alert for user 1085 at 2024-07-21 17:03:53""}"
50988,2025-05-26 17:03:53,Endpoint,1029,Data Download,Warning,AI,544f2751d417d5f51da9e20b279b9e31392aecf475bd7b5e287f4e41d81bbcd4,Benign,Blocked,v1.5.19,"{""details"": ""Event Data Download for user 1029 at 2025-05-26 17:03:53""}"
50989,2024-09-21 17:03:53,System,1293,User Creation,Warning,Human,c8ba57ec84280aebf2cff84f2c25dab07b2cbeb2fdb0bfbb17ec3811234ca89d,Suspicious,Blocked,v3.8.16,"{""details"": ""Event User Creation for user 1293 at 2024-09-21 17:03:53""}"
50990,2024-08-13 17:03:53,Endpoint,1149,Configuration Change,Critical,Agentic AI,9a318a4debf6ce37a2cc19e4ed0bd26cafae0d15066bb5aebb0dc1b50674ea23,Suspicious,Escalated,v3.2.5,"{""details"": ""Event Configuration Change for user 1149 at 2024-08-13 17:03:53""}"
50991,2025-04-01 17:03:53,User,1062,Phishing Email,Info,Agentic AI,e7b6e8db16f50c48d70a780a646f10800853f1792ed087bf2a5a90a1f9f73a84,Confirmed Threat,Ignored,v3.5.14,"{""details"": ""Event Phishing Email for user 1062 at 2025-04-01 17:03:53""}"
50992,2024-08-08 17:03:53,Cloud,1006,User Creation,Warning,AI,7cede476e284b06a663688a6cde09c8c3cd7873e3ead59825dffada1b276387f,Benign,Ignored,v2.5.15,"{""details"": ""Event User Creation for user 1006 at 2024-08-08 17:03:53""}"
50993,2025-01-18 17:03:53,Cloud,1048,Data Download,Info,AI,8ae04e0a4991d3450c9763c75f94c0cb678e7d42325d218bf91cafaf4122d43f,Suspicious,Blocked,v3.1.5,"{""details"": ""Event Data Download for user 1048 at 2025-01-18 17:03:53""}"
50994,2024-09-30 17:03:53,User,1262,Phishing Email,Info,AI,0c2760b9c9c68f497df53b94d0edc790e959eb0bd096067ace01981ca5fbfa44,Confirmed Threat,Alert,v2.6.18,"{""details"": ""Event Phishing Email for user 1262 at 2024-09-30 17:03:53""}"
50995,2024-11-21 17:03:53,Endpoint,1245,Configuration Change,Info,AI,efee007ed310f721ca932c5f4793b445acda269b02ec7ee22c2a1a8ce2844d0f,Confirmed Threat,Blocked,v2.1.18,"{""details"": ""Event Configuration Change for user 1245 at 2024-11-21 17:03:53""}"
